id,created_at,text
1199329628969525249,2019-11-26 14:10:40,Seven Harvard seniors have been named #RhodesScholars. Two other seniors have earned @MitchellScholar awards. https://t.co/05iYLINhf9
1199108002911019008,2019-11-25 23:30:00,An innovative private-public partnership led by Harvard and @MIT aims to accelerate one of the hottest and most pro… https://t.co/TTYrm0g02f
1199075407787544576,2019-11-25 21:20:29,RT @HarvardAsh: Diverse products and services may be key to a competitive local economy with high-paying jobs. But how is economic diversit…
1199040318005342210,2019-11-25 19:01:03,RT @BostonChildrens: New research reveals young women who use diet pills and laxatives for #weight control have a higher risk of being diag…
1198992240422596610,2019-11-25 15:50:00,The research sheds light on neural mechanisms that help organisms build spatial maps of their world https://t.co/529xNCi1ob
1198921464499458050,2019-11-25 11:08:46,"@MIT Leading local hospitals, major corporations and state officials, will create a new center for advanced biologi… https://t.co/n423gR7JdC"
1198921067319853056,2019-11-25 11:07:11,Announcing an innovative public-private partnership led by Harvard and @MIT to bolster the state’s role as a leadin… https://t.co/l6k9L4mJOv
1198800981456281600,2019-11-25 03:10:01,New assistant professor of African and African American Studies Daniel Agbiboa studies movement and its effects on… https://t.co/gY0yUiBV4S
1198740650545598464,2019-11-24 23:10:17,Five Harvard students were among the 32 named #RhodesScholars yesterday. They will pursue a broad range of studies… https://t.co/TEory6aceW
1198724230076076032,2019-11-24 22:05:02,The National Academy of Medicine prize contest will award $30 million to foster innovations in healthy aging https://t.co/wy3Igp1x24
1198639924234334217,2019-11-24 16:30:02,What does an academic CV look like? Is it important to join a scholarly association? How do travel grants work? Thi… https://t.co/2Dwb0SeU1P
1198594644105412608,2019-11-24 13:30:06,"Harvard in autumn 🍂 

See more photos: https://t.co/q54vCd8k01 https://t.co/bre0AvLmg2"
1198400843449618432,2019-11-24 00:40:00,"Researchers have developed a compact, room-temperature, widely tunable terahertz laser https://t.co/M7ZjvXLf8M"
1198327862870364166,2019-11-23 19:50:01,The study also sheds light on a form of short-term memory known as unsupervised learning https://t.co/529xNCi1ob
1198298921828831232,2019-11-23 17:55:00,"The exhibition takes a look at dining and food production, exploring what our meals ­— and how they are served — re… https://t.co/KZRxlVHSY6"
1198241040408481793,2019-11-23 14:05:00,"With combative parents and coaches driving a nationwide shortage of referees, a Harvard psychologist explores what'… https://t.co/UMxNqkL6QF"
1198048522047827971,2019-11-23 01:20:00,The research effort will use a smartphone app to collect data in order to advance understanding of menstrual and gy… https://t.co/RIcQ4ralL5
1197989382294310914,2019-11-22 21:25:00,"The First Generation Harvard Alumni Red Book, published by the @HarvardAlumni Association, gives first-gen graduate… https://t.co/t9srlDeSQz"
1197959684273123330,2019-11-22 19:27:00,"RT @HarvardLocal: In 2019, @Harvard announced its recommitment of the Harvard Local Housing Collaborative, an initiative that has helped fi…"
1197945375698685955,2019-11-22 18:30:08,"Fall on campus 🍂 

More photos: https://t.co/q54vCd8k01 https://t.co/uUHI5yMiO7"
1197917664376754178,2019-11-22 16:40:02,Anthropologist Christina Warinner was among the first researchers to realize that calcified plaque could shed new l… https://t.co/20OEHhOIAz
1197849712071782406,2019-11-22 12:10:00,New assistant professor of African and African American Studies Daniel Agbiboa studies the relationship between dev… https://t.co/gF595SXHwI
1197712557865226245,2019-11-22 03:05:00,"At a time when fertility is decreasing and the world's population is getting older and sicker, the National Academy… https://t.co/ZsPw6B6DSU"
1197678585378746369,2019-11-22 00:50:01,Harvard neuroscientists have decoded how fruit fly brains integrate visual cues for navigation https://t.co/529xNCi1ob
1197590504646619137,2019-11-21 19:00:01,An exercise at @Kennedy_School explored the dangers if large sums of money could be secretly sent to hostile nations https://t.co/0HWgfomZLk
1197557993434312704,2019-11-21 16:50:49,"Scott Helms takes the commuter ferry between Boston and Hull.

See more: https://t.co/Rx2ms6FZOg https://t.co/gwkQyteTiT"
1197557984026484738,2019-11-21 16:50:47,"Polina Kehayova, scientific director of the Molecular and Cellular Biology Department, her husband, Professor Flori… https://t.co/Wfs4GFa3dd"
1197557971196116992,2019-11-21 16:50:44,Tomi Siyanbade ’23 uses her skateboard for transportation. https://t.co/Iorb2yUfgZ
1197557957556224000,2019-11-21 16:50:41,"These are some of the fun and sustainable ways that faculty, staff, and students commute to Harvard each day.

83 y… https://t.co/dZn58pnb1c"
1197547721751748610,2019-11-21 16:10:00,The joint expedition to the Appalachian Mountains collected seed from North American plants to grow in scientific p… https://t.co/Vagt4gvpbM
1197499975133007872,2019-11-21 13:00:17,"Young voters may be more pragmatic than progressive, according to a recent @harvardiop poll https://t.co/ozhQ3qoVK0"
1197356461657141248,2019-11-21 03:30:00,"From note-taking to CVs to grants, this new course teaches the nuts and bolts of graduate school and beyond https://t.co/MbvD2DsoF1"
1197322487895334913,2019-11-21 01:15:00,A new Red Book for first-generation graduates is a forum for storytelling and community building https://t.co/o11lhW7Sjk
1197293547252269057,2019-11-20 23:20:00,"Speaking at the @Kennedy_School, former Polish leader Lech Walesa discussed economic disruption and the rise of nat… https://t.co/iRVMxGYo20"
1197252023919546368,2019-11-20 20:35:01,Researchers from @harvardmed and partner institutions have developed a new method for tracking neural activity https://t.co/6zz1kyAZe5
1197211758198435840,2019-11-20 17:55:00,"A new exhibition at the @peabodymuseum examines the origins of our favorite foods, how we make them, and who serves… https://t.co/MSRTmzDyPx"
1197162685122646016,2019-11-20 14:40:00,"Dental plaque is ""the single richest source of ancient DNA in the archaeological record,"" says anthropologist Chris… https://t.co/mZxUKWOmLb"
1196951291894943744,2019-11-20 00:40:00,A new laser paves the way for better imaging and communications https://t.co/M7ZjvXLf8M
1196922352606552064,2019-11-19 22:45:01,"The fall exhibition at @HarvardGSD explores difficult questions of fertility, growth, and control in humans and nat… https://t.co/CrDCDrv3tp"
1196866271360569344,2019-11-19 19:02:10,#HarvardinAutumn https://t.co/B7QJkbYPbQ
1196824040050249728,2019-11-19 16:14:21,RT @BelferCenter: SNEAK PEEK: We’re going inside the Situation Room for tonight’s “Digital Currency Wars: A National Security Crisis Simula…
1196814138426773504,2019-11-19 15:35:00,Adult behavior is the reason more than 75% of all high school referees quit. A Harvard psychologist discusses the p… https://t.co/uzMY9cMGuM
1196772614808723456,2019-11-19 12:50:00,"Intuitive sense informs our understanding of not only the real world, but also fictional worlds https://t.co/8bJgO1RKGk"
1196582622148861952,2019-11-19 00:15:03,"This morning @harvardiop released the 38th Harvard Youth Poll, which examines the political opinions and civic enga… https://t.co/p794m707R0"
1196529764154138624,2019-11-18 20:45:00,Gene sequencing may identify high-risk individuals before any symptoms appear https://t.co/ApWx3p2ukv
1196465593320427520,2019-11-18 16:30:01,Three Harvard research teams were recognized by @cziscience with funding to support their open source software proj… https://t.co/2J98X2CBqn
1196437131888975872,2019-11-18 14:36:55,RT @RadcliffeRugby: There’s no better feeling than the first one! 🏆🏆🏆 #GoCrimson https://t.co/AqCwUKL2bh
1196416517866434563,2019-11-18 13:15:00,The First Generation Harvard Alumni Red Book gives first-gen graduates a way to keep up with each other in the same… https://t.co/Zhc3P6iVaN
1196236582925287425,2019-11-18 01:20:01,The new technique can transport drug-loaded nanoparticles into cancerous lung tissue by mounting them on the body’s… https://t.co/8aNcqqXLyb
1196188768732094467,2019-11-17 22:10:01,Alumni traveled from around the world to take part in the first-ever gathering of Harvard international alumni lead… https://t.co/TUaSzZHOAH
1196122087599022080,2019-11-17 17:45:03,"Flags for Día de los Muertos, or Day of the Dead, are displayed at the @PeabodyMuseum https://t.co/VNqdNjzZQt"
1196096912786690048,2019-11-17 16:05:01,The Business School's Ethan Bernstein examines why open office spaces actually seem to hinder collaboration https://t.co/9Qi8kWo1iP
1196070489980096512,2019-11-17 14:20:01,Harvard researchers developed a portable test allowing law enforcement officer to quickly and accurately identify p… https://t.co/NzviCyzkiD
1195864129132736513,2019-11-17 00:40:01,The new laser could be used in skin and breast cancer imaging as well as drug detection and airport security https://t.co/M7ZjvXLf8M
1195793665496621059,2019-11-16 20:00:01,"These are some of the fun—and sustainable—ways Harvard faculty, staff, and students commute each day: https://t.co/Rx2ms6ooWI"
1195725716660400130,2019-11-16 15:30:01,"Last weekend, thousands of family members arrived at Harvard for First-Year Family Weekend https://t.co/xE0p8k681p"
1195695530694905856,2019-11-16 13:30:04,President Bacow went for a run with a group of Army ROTC cadets and undergraduate veterans. They gathered at 6:30am… https://t.co/Ecd2IRDDgw
1195524389799940096,2019-11-16 02:10:00,The research indicates that complexity in mammals made quicker jumps forward than often though https://t.co/NGBqfqJnYl
1195485382739148800,2019-11-15 23:35:00,The research implies that evolution is even more complex than previously thought https://t.co/8MJ2NeZqbx
1195453947894542338,2019-11-15 21:30:06,Sunset at Harvard. #HarvardinAutumn https://t.co/59riN6dHTu
1195416260433137664,2019-11-15 19:00:20,Do you think it would be harder to levitate a frog or turn it to stone? “Intuitive physics” — our built-in sense of… https://t.co/fWUAPXROYL
1195374653704933376,2019-11-15 16:15:01,A team of researchers created a tool that could help law enforcement combat the opioid crisis https://t.co/822N0vvU0B
1195328096620236801,2019-11-15 13:10:01,This first-of-its-kind study will shed light on women’s overall health needs across the lifespan https://t.co/LayFvC7zFj
1195149418967777281,2019-11-15 01:20:00,The new technique may increase the efficacy and decrease the toxicity of existing cancer chemotherapies https://t.co/IAnmJ2O2Xd
1195116703534985217,2019-11-14 23:10:00,Thousands of family members came to Harvard for First-Year Family Weekend https://t.co/xE0p8k681p
1195078961442803712,2019-11-14 20:40:02,Brickson Diamond co-founded @the_blackhouse in Los Angeles to help expand opportunities for Black filmmakers:… https://t.co/e7iMmYwi1t
1195062597004996617,2019-11-14 19:35:00,Researchers from @harvardmed have made key new insights into the molecular behavior of insulin. #WorldDiabetesDay https://t.co/4LIa11D3iL
1195055547499679744,2019-11-14 19:07:00,"RT @harvardstemcell: HSCI scientists improved the process of converting stem cells into insulin-producing beta cells, boosting the yield of…"
1195027365207969793,2019-11-14 17:15:01,"As part of the ""Science and Cooking"" lecture series, Selassie Atadika spoke about new African cuisine https://t.co/zreFTtXkJX"
1194998424204173314,2019-11-14 15:20:00,Researchers at @wyssinstitute and @hseas have developed an oral delivery method that could dramatically transform t… https://t.co/yiL8G9VW0z
1194974655699775488,2019-11-14 13:45:34,RT @harvardmed: People with type 2 diabetes are at greater risk than the general population for developing Alzheimer’s disease. A study fro…
1194949351044464641,2019-11-14 12:05:01,"The ""open office"" concept has met with mixed reviews in recent years. @HarvardHBS Professor Ethan Bernstein discuss… https://t.co/RQB7kktUWt"
1194810968490020864,2019-11-14 02:55:08,"Each day, faculty, staff, and students commute to Harvard in a variety of sustainable ways: https://t.co/Rx2ms6ooWI https://t.co/PLxnPU943q"
1194767056060788737,2019-11-14 00:00:38,"Sarah Lockridge-Steckel co-founded The Collective, a nonprofit that supports young people in Memphis, Tennessee:… https://t.co/waydR4B34n"
1194725375206670336,2019-11-13 21:15:01,"Using yeast, researchers followed evolution for approximately 1,000 generations, finding some surprises along the w… https://t.co/unAo3VjOZ3"
