id,created_at,text
1201590704071495680,2019-12-02 19:55:22,RT @MITSloanAlumni: Startups working to broaden economic opportunities around the world were awarded $1.6 million in prizes at the @MIT_IIC…
1201579301914763264,2019-12-02 19:10:04,"RT @MITBiology: In a new @PNASNews study, the Jaenisch lab @WhiteheadInst has developed a new method to generate microglia, the brain’s res…"
1201562508051591169,2019-12-02 18:03:20,"RT @broadinstitute: During medical school, Zhanyan Fu felt drawn to research the molecular mechanisms of disease instead of becoming a phys…"
1201547857288933376,2019-12-02 17:05:07,"The technology of enchantment: In a new anthropology and studio art course, MIT students investigate the human dime… https://t.co/1ANAPbl4P6"
1201532748067954688,2019-12-02 16:05:05,"Transformation by design: Skylar Tibbits makes materials that water, heat, or mechanical forces can alter into new… https://t.co/qdpBNfH93B"
1201517651484430336,2019-12-02 15:05:05,First winter storm of the season. Bundle up and stay safe if you're in #CambMA! 🌬🌨❄️ https://t.co/r5NX0bOkor
1201170354225516549,2019-12-01 16:05:03,MIT-Italy helps build supercharged partnerships on campus and across the globe. https://t.co/fBWLXEYYN4 https://t.co/TyrA4ZZbGy
1200807967169372161,2019-11-30 16:05:03,"Top honors awarded to fields in the School of Humanities, Arts, and Social Sciences and in the MIT Sloan School of… https://t.co/IJIOE488nG"
1200445603135840257,2019-11-29 16:05:09,Giving voice to a student community with a “silent” identity: The First Generation Program is ramping up support fo… https://t.co/kPNgvqVjrX
1200099970939899905,2019-11-28 17:11:44,"RT @MITAeroAstro: Yesterday, we hosted our first-ever ""Thankful Gathering,"" where guests enjoyed a turkey dinner and other autumn-inspired…"
1200068455506042880,2019-11-28 15:06:30,"Happy Thanksgiving to you and your loved ones! We hope you are safe and warm, wherever you are.

Image: Chelsea Tur… https://t.co/RSLwaVnjfk"
1199749049395617793,2019-11-27 17:57:18,RT @MIT_alumni: VIDEO: Looking back at @MIT’s beloved Doc Edgerton and his #Thanksgiving tradition https://t.co/8s5uISfcrE 🦃🥧 https://t.co/…
1199735914135793666,2019-11-27 17:05:06,Dan Huttenlocher on the formation of the MIT Schwarzman College of Computing https://t.co/oNsCu3Beei https://t.co/mSyxBLiaTn
1199720788678475776,2019-11-27 16:05:00,"In 2.00a, first-year students create their own machines to see how the fundamentals they’re learning apply to real-… https://t.co/wFy8BPlRcN"
1199705712320040961,2019-11-27 15:05:05,Model alerts driverless cars when it’s safest to merge into traffic at intersections with obstructed views.… https://t.co/IdNJWbVNaE
1199437011813203968,2019-11-26 21:17:22,RT @MITGlobalChange: An MIT Joint Program workshop in November explored the potential of the program's unique assessment strategies &amp; tools…
1199432304109580288,2019-11-26 20:58:40,RT @BostonGlobe: Good old fashioned bun: These @MIT students just unofficially set the world record for longest throw-and-catch of a hotdog…
1199416601495261184,2019-11-26 19:56:16,"RT @ScienceMIT: &gt;100 high schoolers competed at the inaugural #MITScienceBowl Invitational, hosted by students &amp; sponsored by @ScienceMIT.…"
1199404540174295040,2019-11-26 19:08:20,RT @SustainableMIT: How the creation of a sustainable community space @MIT became a cross campus collaboration https://t.co/1XHP0ComFD http…
1199388623562559493,2019-11-26 18:05:06,"MIT is teaming up with Harvard, GE, Fujifilm, and five area hospitals to build a center dedicated to new genetic an… https://t.co/A6PLzU8vdU"
1199373527738208256,2019-11-26 17:05:06,"Clear, conductive coating could protect advanced solar cells, touch screens https://t.co/BkLSUBrBWL https://t.co/HyJpj23qb0"
1199358422346543105,2019-11-26 16:05:05,Coating seeds with silk that has been imbued with nitrogen-producing bacteria can help the plants grow in salty soi… https://t.co/tf2xv5D0Zt
1199343332171739137,2019-11-26 15:05:07,What makes an image memorable? Ask a computer https://t.co/GLCu9bGZmd https://t.co/iMx0freQIJ
1199076945989783552,2019-11-25 21:26:36,Amber VanHemel and Phoebe Li broke the Guinness World Record for the longest throw and catch of a hot dog into a bu… https://t.co/9L2dmhnqcs
1199059804804698112,2019-11-25 20:18:29,"RT @MITBiology: Led by @MichaelPTSpence, Weng lab researchers @WhiteheadInst have uncovered the missing steps in the molecular pathway that…"
1199038315007238144,2019-11-25 18:53:06,"RT @ArtsatMIT: Check out ""The Modern Life of Origami, an Art as Old as Paper"" in @nytimes including MIT @MITEECS Lecturer Jason Ku,  MIT Pr…"
1199026247889760256,2019-11-25 18:05:08,MIT’s commuter benefits program is described by the Boston Globe Spotlight Team as a model for other area employers… https://t.co/ypqigKJCxP
1199011135200145411,2019-11-25 17:05:05,MIT Professional Education delivers Radical Innovation course to help civil servants modernize government and promo… https://t.co/5w6iZcN3DD
1198996034048942080,2019-11-25 16:05:05,Inclusive Innovation Challenge recognizes startups improving the future of work https://t.co/1hYoeqYrro https://t.co/ozYb1c8Rhz
1198980943140311040,2019-11-25 15:05:07,Passive device relies on a layer of material that blocks incoming sunlight but lets heat radiate away.… https://t.co/E73NCSiMn8
1198618542335283201,2019-11-24 15:05:04,"Five MIT students named 2020 Rhodes Scholars: Ali Daher, Claire Halloran, Francisca Vasconcelos, Billy Anderson Wol… https://t.co/gukxTiORMT"
1198271258510659585,2019-11-23 16:05:05,Researchers generate terahertz laser with laughing gas: Device may enable “T-ray vision” and better wireless commun… https://t.co/j4HrmA7WJi
1197997057677709325,2019-11-22 21:55:30,RT @MITstudents: The calm after a rainstorm 🌧 #aroundMIT https://t.co/UXogyzxymJ
1197967481035526145,2019-11-22 19:57:59,RT @WhiteheadInst: A new study led by @MichaelPTSpence in the Weng lab reveals the missing steps in how the plant Arabidopsis makes salicyl…
1197958021026107392,2019-11-22 19:20:23,RT @MITAthletics: Big things were going on over at the Pierce Boathouse today as the work is beginning for the renovation project and thing…
1197939064814686209,2019-11-22 18:05:04,"“There is degree of complexity that arises when there is a social mission to the project,” says senior lecturer Bri… https://t.co/DVMTEDTrSt"
1197923978150580224,2019-11-22 17:05:07,Microparticles could help fight malnutrition https://t.co/GzqB92SHAG https://t.co/nvuJ40mUSM
1197908870544449536,2019-11-22 16:05:05,Soft-bodied robots can move in a virtually infinite number of ways at any given moment. Optimizing them to perform… https://t.co/NmmJ2P5nWg
1197893774036344832,2019-11-22 15:05:06,"Drawn to open-ended problems: Whether racing cross country or teaching coding in rural schools, senior Billy Woltz… https://t.co/OFeEZNB4TN"
1197619704677859328,2019-11-21 20:56:02,"RT @ScienceMIT: With increasing data quality (images left to right from 2012, 2015, and 2019) @MIT_Physics &amp; @MITKavli Prof. Michael McDona…"
1197606469899710464,2019-11-21 20:03:27,"RT @MIT_SHASS: “The MIT mission is to serve humanity,” says Institute Professor Marcus Thompson, ""and the arts provide a powerful way for o…"
1197591777303310336,2019-11-21 19:05:04,High school students learn about commercial real estate through the Center for Real Estate https://t.co/THwegbVwoD… https://t.co/yoGDZFhwNd
1197576679658590209,2019-11-21 18:05:04,"“We need to be looking at alternatives to the car paradigm,” says Joanna Moody, a research program manager at the… https://t.co/FJ07wIB0W6"
1197560211206262785,2019-11-21 16:59:38,"📺 Fun fact for #WorldTelevisionDay: Technicolor was founded by three @MITAlumni—Herbert Kalmus 1904, Daniel Comstoc… https://t.co/1A7t7YnDDj"
1197546480770387970,2019-11-21 16:05:05,Senior @MITEECS major Adedoyin Olateru-Olagbegi is a certified EMT with @MITAmbulance. “It’s a scary thing to ride… https://t.co/hh3QkCn4cO
1197531381968060418,2019-11-21 15:05:05,"Self-transforming robot blocks jump, spin, flip, and identify each other: Developed at MIT’s Computer Science and A… https://t.co/HkMv1S3G8v"
1197260755613052929,2019-11-20 21:09:42,"RT @SustainableMIT: Through an @ISCNSecretariat visiting fellows exchange, @MIT and universities like @pucp share challenges, solutions, an…"
1197246523987255297,2019-11-20 20:13:09,"RT @LemelsonMIT: #OnThisDay in 1923, Garrett Morgan patented the three-way traffic signal. He also invented the gas mask. Historic inventor…"
1197231808431026176,2019-11-20 19:14:41,RT @MITdeptofBE: MIT Professor Angela Koehler is part of a team that has been awarded a federal grant to study one of the least-understood…
1197214290400481281,2019-11-20 18:05:04,De-Ice co-founder and CEO Alexander Bratianu ’15 developed a novel system to de-ice airplanes by wondering if he co… https://t.co/AeacTITvUQ
1197199205170925569,2019-11-20 17:05:08,Technique identifies T cells primed for certain allergies or infections https://t.co/vg1RC8SBxD https://t.co/l5xs3WtSpN
1197184097690542086,2019-11-20 16:05:06,MIT and @Lamborghini pave the way for the electric supercar of the future  https://t.co/cYlO1xY2Hh https://t.co/7LDHgo105F
1197168998548463618,2019-11-20 15:05:06,"The process could work on the gas at any concentrations, from power plant emissions to open air.… https://t.co/M41YeOsSJ8"
1196883242407718912,2019-11-19 20:09:36,"RT @medialab: While magnets have long shown promise for controlling robotic prostheses, tracking them was simply too slow. An algorithm dev…"
1196863862282174464,2019-11-19 18:52:36,RT @mitsap: The Collier Memorial is an @AIANational's 2019 Innovation Award winner. Congratulations to former @MITarchitecture head Meejin…
1196851902815907840,2019-11-19 18:05:04,MIT researchers developed a device that can remove carbon dioxide from the air at any concentration and from mobile… https://t.co/J0sUvW4GDs
1196836812133715969,2019-11-19 17:05:06,Times Higher Education ranks MIT No. 1 university worldwide for economics and business for 2020… https://t.co/RlwWST8utp
1196821708092694529,2019-11-19 16:05:05,"Transportation decisions involve cost, convenience, and — increasingly — carbon emissions. A new MITEI report on mo… https://t.co/pl20VSQ5UO"
1196806608241774593,2019-11-19 15:05:05,"Helping autonomous vehicles see around corners
By sensing tiny changes in shadows, a new system identifies approach… https://t.co/8B26nJcpCR"
1196534926939688963,2019-11-18 21:05:31,"RT @MITstudents: ""How diversity and outreach initiatives helped me find my place in MIT"" -Yamilex A.-S., @MITBiology graduate student. http…"
1196518538464432128,2019-11-18 20:00:24,"RT @MITLL: Kudos to the middle and high school girls who spent their last 8 Saturdays learning how to program robotic cars. On November 16,…"
1196501045398118400,2019-11-18 18:50:53,RT @MITBiology: “Scholarship support was a big factor in me coming to MIT.” Course 7 senior Muskaan Aggarwal discusses the scholarship supp…
1196489523821105152,2019-11-18 18:05:06,"“There is no single solution to the challenge of low wages and job quality,” writes Professor Paul Osterman. “We ne… https://t.co/1LxnNrqHhN"
1196474422149996549,2019-11-18 17:05:06,Improbability Walk at MIT.nano honors Mildred Dresselhaus: Courtyard space celebrates beloved professor’s research… https://t.co/MbvXnULEBd
1196459317240778752,2019-11-18 16:05:05,"A new laser produces terahertz waves, which can pass through materials that block visible light. The radiation can… https://t.co/sDUw2l9b3P"
1196444219642122252,2019-11-18 15:05:05,"MIT senior wins 2020 Rhodes Scholarship for Syria, Jordan, Lebanon, and Palestine region: The new Rhodes Scholarshi… https://t.co/rdgZcRvHWq"
1196096937579163648,2019-11-17 16:05:06,Drones can fly at high speeds to a destination while keeping safe “backup” plans if things go awry.… https://t.co/ChOGcnWATs
1195734548249817088,2019-11-16 16:05:06,Partners will work with J-PAL North America to develop randomized evaluations addressing today’s rapidly shifting l… https://t.co/aEmTgLvCrK
1195446177665187840,2019-11-15 20:59:13,RT @MITAthletics: More 👏 for Madison Lee of women's @mitvball as she was named to the @CoSIDAnews Academic All-District Team! This is the e…
1195430869256695808,2019-11-15 19:58:23,RT @MIT_alumni: “I wanted to write a series in which kids from marginalized cultures got to be the heroes”—Christine Taylor-Butler (@Christ…
1195420727039496192,2019-11-15 19:18:05,"RT @MIT_SHASS: #Happy100thBirthday to Leo Marx, MIT Professor of American Culture, Emeritus! Over the course of 40 years, the influential h…"
1195402357301022722,2019-11-15 18:05:06,"It's based on a method known as agonist-antagonist myoneural interface (AMI), which was invented at MIT. The idea b… https://t.co/DjnkLFlKuj"
1195387256804184066,2019-11-15 17:05:05,"Reaching the C-suite: no shortcuts, yet many paths: New @MITSloanExecEd program offers practical guidance for chart… https://t.co/ZV0kRylS3K"
1195372159306256384,2019-11-15 16:05:06,"As a high school student, Jaleesa Trapp discovered her love of STEM through a program founded by MIT’s Lifelong Kin… https://t.co/lQ82IaQacC"
1195357056993288193,2019-11-15 15:05:05,"Engineers at MIT and elsewhere have tracked the evolution of individual cells within an initially benign tumor, sho… https://t.co/UHxwH8XdIU"
1195068055673622530,2019-11-14 19:56:42,RT @MIT_CIS: 3Q: Jonathan Gruber on the MIT Policy Lab https://t.co/Op7OYlm6ZO @MIT_SHASS @MITEcon @MITPoliSci
1195053887369203715,2019-11-14 19:00:24,RT @WhiteheadInst: Fun fact: our Caf’s head chef Tina Truedson was once a semifinalist for the TV show Survivor. Learn about @WhiteheadInst…
1195039964708397059,2019-11-14 18:05:05,Graduate student Elizabeth Wallace and her colleagues examined sediment found in blue holes in the Caribbean for cl… https://t.co/BDFiKDhewo
1195024868942712832,2019-11-14 17:05:05,SMART discovers nondisruptive way to characterize the surface of nanoparticles https://t.co/56sbfbML4m https://t.co/gbAEc3SzRj
1195009777878863872,2019-11-14 16:05:07,"Max NG, a Nigerian startup co-founded by two MIT alumni, provides package delivery services and on-demand transport… https://t.co/808CjxNTFA"
1194994668808888321,2019-11-14 15:05:05,New process could make hydrogen peroxide available in remote places: MIT-developed method may lead to portable devi… https://t.co/OAwrUVxxcy
1194725057731252224,2019-11-13 21:13:45,RT @broadinstitute: Members of the Broad community gathered today to write handwritten thank you cards for those who have made an impact on…
1194686692583542787,2019-11-13 18:41:18,RT @MITstudents: ICYMI: Over 600 goals were accomplished at the first ever Tomorrow Time event geared towards @MITstudents tackling procras…
1194677580059856898,2019-11-13 18:05:05,Associate Professor Sangbae Kim’s research group recently demonstrated the agility and physical prowess of the robo… https://t.co/ZN0cBbm87k
1194662484499668992,2019-11-13 17:05:06,New tools could improve the way cement seals oil wells https://t.co/dILZYLgh68 https://t.co/HoEYRveCl0
1194647375983398912,2019-11-13 16:05:04,MIT professor Kate Brown studies the histories of what she calls “modernist wastelands” — areas suffering after yea… https://t.co/EJ6qcDMOx5
1194628661686624257,2019-11-13 14:50:42,RT @dlab_mit: Ramya Srinivasan of @VentureBasecamp attended D-Lab's recent Co-Design Summit in Uganda. Read her day-by-day account of her e…
1194372326160244736,2019-11-12 21:52:07,"RT @josephcoughlin: A warm sunset ushers in a cold, cold front over the ⁦@MIT⁩ dome. https://t.co/6yBZaFjLAh"
1194358826155167744,2019-11-12 20:58:28,"RT @SHASS4Students: ""Universities like MIT are leading the way by creating research collaborations across disciplines such as law and gover…"
1194326482899722240,2019-11-12 18:49:57,RT @ScienceMIT: Graduate student Krysta Dummit could tell you how to make chocolate from cocoa beans in addition to her research in two dif…
1194315186997473281,2019-11-12 18:05:04,MIT researchers have developed a robot with an extendible appendage that grows like a plant. via @TechCrunch https://t.co/XQtWS8okcE
1194300109963636736,2019-11-12 17:05:09,Putting the “bang” in the Big Bang: Physicists simulate critical “reheating” period that kickstarted the Big Bang i… https://t.co/yxk7SitIIh
1194284993129959424,2019-11-12 16:05:05,"Adding energy to a material almost always makes its structure less orderly, but in a surprising new experiment, the… https://t.co/1GLWR1s6l8"
1194260094281646080,2019-11-12 14:26:09,"RT @MITAthletics: MIT women's soccer has been selected to host an @NCAADIII regional this weekend and will welcome Johnson &amp; Wales, William…"
1193913891081932806,2019-11-11 15:30:28,Graham Rockwell MBA ’14 and three other veterans started 10th Mountain Healing to create a support network for vete… https://t.co/UsAZOuGiP1
1193560213518979072,2019-11-10 16:05:04,Second Lieutenant Austin Gadient graduated from the Air Force Academy in 2018. He is currently working on this thes… https://t.co/Il8vNm1rg7
1193204141880987648,2019-11-09 16:30:10,Enhanced nuclear energy online class aims to inform and inspire https://t.co/ZXSLnVCFsj https://t.co/b7A7oZqq5i
1192893151062695941,2019-11-08 19:54:24,"RT @csail_alliances: In honor of #NationalSTEMDay, read how @MITEECS student Kristy Carpenter discovered her niche and is forging a career…"
1192880739488092160,2019-11-08 19:05:05,"An exhibition at the MIT Museum, “The Polaroid Project: At the Intersection of Art and Technology,” explores the hi… https://t.co/TESrEOl3tI"
1192865644011773953,2019-11-08 18:05:06,"“Space is truly a global location,” says Assistant Professor Danielle Wood of her belief that space should be treat… https://t.co/YhSTkkARiq"
1192850540511866880,2019-11-08 17:05:05,Investigating the power of group think: Political science doctoral student Clara Vandeweerdt studies how identity s… https://t.co/StQwEvdU9s
1192835439708823552,2019-11-08 16:05:05,Chemists observe “spooky” quantum tunneling: Extremely large electric fields can prevent umbrella-shaped ammonia mo… https://t.co/QG8LR94La1
1192820352843501571,2019-11-08 15:05:08,New process could make hydrogen peroxide available in remote places: MIT-developed method may lead to portable devi… https://t.co/kG6hwhQzQj
1192553736876351488,2019-11-07 21:25:42,"RT @MITGradStudents: When Hammond started her own lab, she wanted to let her students know that she understood that they have lives and tha…"
1192543008757047297,2019-11-07 20:43:04,"RT @MIT_alumni: Conrad Lau ’42 was instrumental in getting America to the #moon, but almost no one knew it: https://t.co/pQZqjsaHgJ #TBT ht…"
1192518348476735489,2019-11-07 19:05:04,"MIT researchers are making progress on solar cells made of perovskite, or materials with a unique crystal structure… https://t.co/4IukFjfuMo"
1192503265088430080,2019-11-07 18:05:08,MIT researchers have developed a navigation system that allows a robot to process “cues in its surroundings on the… https://t.co/cIJR2mPLAV
1192488164448985088,2019-11-07 17:05:08,MIT.nano announces the Mildred S. Dresselhaus Lectures: Cornell University’s Paul McEuen will inaugurate series to… https://t.co/v16aiGkPKR
1192473050459054081,2019-11-07 16:05:04,Students in the new anthropology and studio art class 21A.S01 (Paranormal Machines) investigate how humans interact… https://t.co/szC7pAcLcz
1192457960003428352,2019-11-07 15:05:07,Findings in mice suggest targeting certain brain circuits could offer new ways to treat some neurological disorders… https://t.co/1ginKmJZWW
1192192231211319296,2019-11-06 21:29:12,"RT @eapsMIT: NASA's TESS spacecraft is finding hundreds of exoplanets – and is poised to find thousands more. ""These are exciting times for…"
1192184022622846976,2019-11-06 20:56:35,"RT @MITmedical: Your Health comes first, @MITstudents. Find tools for managing stress, getting better sleep, and finding support when you n…"
1192155972015460357,2019-11-06 19:05:07,A study by researchers from MIT and the Bipartisan Policy Center presents “data as a prescriptive opportunity for e… https://t.co/UotKuVs7iT
1192140858415558658,2019-11-06 18:05:04,Astronomers have compared data from the journeys that Voyager 1 and 2 made into interstellar space and found that V… https://t.co/OnU0wVtZne
1192125771600539648,2019-11-06 17:05:07,"Technique helps robots find the front door 
https://t.co/8H2YCLHnO7 https://t.co/EQNgimbJGT"
1192110660290859008,2019-11-06 16:05:04,Students who are the first in their family to go to college comprise roughly one-fifth of MIT’s undergraduate popul… https://t.co/MHMSuS5oRY
1192095565225574400,2019-11-06 15:05:05,Biological engineer Paul Blainey creates new tools to advance biomedical research: His technology platforms have be… https://t.co/ku8CT7htWd
1191826563102167040,2019-11-05 21:16:10,"RT @broadinstitute: Blood clotting in veins, a disorder called venous thromboembolism (VTE), is a common vascular disease, but hasn’t been…"
1191812538477924352,2019-11-05 20:20:26,RT @MIT_ISTnews: Some @MIT humor spotted on an IS&amp;T #whiteboard to start your Tuesday. 🤓 🤣 #aroundMIT https://t.co/o8brZSk4hK
1191793569520136195,2019-11-05 19:05:04,"MIT startup @RendeverHealth allows users to “get swept away on a virtual visit to their childhood home, stroll down… https://t.co/YZQWSSBdX0"
1191778476614922241,2019-11-05 18:05:05,Professor Charles Leiserson discusses how stand-up comedy can help early-career academics better express themselves… https://t.co/o63Yxp57ax
1191763380605984768,2019-11-05 17:05:06,"Better autonomous “reasoning” at tricky intersections 
 https://t.co/zOrKBPOwIr https://t.co/vAYbXv0GPg"
1191748285750480896,2019-11-05 16:05:07,"Economist Nikhil Agarwal analyzes markets that match suppliers and consumers, but don’t use prices. His research co… https://t.co/yvNGDrnEl9"
1191733187963211778,2019-11-05 15:05:07,MIT engineers have found a way to significantly speed up the planning process required for a robot to adjust its gr… https://t.co/RfPIRid04H
1191467192614678528,2019-11-04 21:28:09,RT @MITAthletics: It's a clean sweep for @MITFootball with the  @NEWMACsports Weekly Awards today! Shout out to @Joey_Galloway as he chose…
1191458409188446208,2019-11-04 20:53:15,"RT @medialab: In a new paper, researchers from the Center for Bits and Atoms and the NASA Ames Research Center present relative robots—mini…"
1191443549138513925,2019-11-04 19:54:12,"It's November and leaves are still on the trees. 🍂#aroundMIT

Image: Jenny Fowler/MIT https://t.co/MZhoEZ4sx7"
1191429593753882632,2019-11-04 18:58:45,How to control biofilms in space: MIT and University of Colorado researchers are collaborating on an experiment to… https://t.co/P8aJyEK4ec
1191416084857020417,2019-11-04 18:05:04,"In an op-ed, Professor Christopher Knittel notes one reason climate change is so tricky to deal with is that “pollu… https://t.co/yvZXUDxUIz"
1191400992325226497,2019-11-04 17:05:06,An artificial intelligence model developed at MIT shows in striking detail what makes some images stick in our mind… https://t.co/warkSVvuEX
1191385893485064192,2019-11-04 16:05:06,"Mechanical engineer Folkers Rojas ’09, SM ’11, PhD ’14 completed a whopping 7 UROPs while studying at MIT. The stud… https://t.co/uJDi7Rxlur"
1191370787284037632,2019-11-04 15:05:04,New technique could enable assembly of circuit boards and displays with more minute components.… https://t.co/Dz2yXrVRs2
1191031560604200960,2019-11-03 16:37:07,RT @MITAthletics: What an ending in Cambridge as @MITFootball defeats WPI in double OT! @Leverett12 on the call here for the final play! #S…
1191023498141020167,2019-11-03 16:05:04,New image-based genetic screening method helps researchers identify key regulators of inflammation.… https://t.co/Ncsf8uL4ot
1190646009220780032,2019-11-02 15:05:04,New synthesis method yields degradable polymers: Materials could be useful for delivering drugs or imaging agents i… https://t.co/Rom3OVPeF4
1190358483293523969,2019-11-01 20:02:32,"RT @ScienceMIT: Missed the second #MITClimateSymposium about #climatepolicy? Read about it here. “Uncertainty is a reason to act, not to wa…"
1190349990821974016,2019-11-01 19:28:48,"RT @mit_cmsw: Contemplating a Vermeer or a Rainstorm, Will Dowd Sees Things Differently https://t.co/HA7ExG2ZP1 https://t.co/Dza3xMDmNy"
1190328919536414722,2019-11-01 18:05:04,Homegrown help: Seeding a culture of innovation in Nigeria https://t.co/BAkiG8u5cc @MITProfessional https://t.co/vHcBLlDUbb
1190313821958791171,2019-11-01 17:05:04,MIT engineers have introduced a system that can allow a two-legged teleoperated robot to maintain its balance while… https://t.co/R4yi7TbqNh
1190298737245069312,2019-11-01 16:05:08,System provides cooling with no electricity https://t.co/sMPwFnYmEx https://t.co/nUDeShlT3h
1190283623284563968,2019-11-01 15:05:04,"Whether racing cross country or teaching coding in rural schools, senior Billy Woltz relishes experimentation and c… https://t.co/L64JdwucON"
1190268528508776451,2019-11-01 14:05:05,Computer science in service of medicine: Senior Kristy Carpenter aims to leverage artificial intelligence and other… https://t.co/wGWN2Sr0CE
1189985461646704640,2019-10-31 19:20:17,"RT @eapsMIT: Sobering data and analyses in MIT's ""Special Report on Climate Change and Land"" show the substantial contributions of agricult…"
1189967879376003072,2019-10-31 18:10:25,"RT @MIT_SHASS: ""For anthropologists, 'Can artificial intelligence be ethical?' is an empirical, not a hypothetical, question. Ethical for w…"
1189951439730282498,2019-10-31 17:05:06,Associate Professor David Rand and Research Scientist Erez Yoeli describe in an essay how their research finds that… https://t.co/PhaPoxJmbi
1189936622646763521,2019-10-31 16:06:13,System prevents speedy drones from crashing in unfamiliar areas https://t.co/QmAijsAdf1 https://t.co/XRe3pKSkSX
1189921216326299648,2019-10-31 15:05:00,"Inspired by a sticky substance that spiders use to catch their prey, a new double-sided tape can rapidly seal wet t… https://t.co/R3lR6OLsGm"
1189905127659859969,2019-10-31 14:01:04,"Have a spooktacular #Halloween. 🦉 Hoot! 

Image: Chelsea Turner/MIT https://t.co/EDpLFLKxKr"
1189641750475755520,2019-10-30 20:34:30,RT @MITAeroAstro: Attention college students and recent grads! New outreach initiative will help you learn more about discussing #climatech…
1189616542905823232,2019-10-30 18:54:20,Two-legged robot mimics human balance while running and jumping. https://t.co/Sn2Azloys3 https://t.co/WxKhx9hPzH
1189603534028722176,2019-10-30 18:02:38,"RT @MITstudents: At the sixth annual @MITMechE Research Exhibition, graduate students and postdocs sharpen their communication and presenta…"
1189589046445694976,2019-10-30 17:05:04,Professors Esther Duflo and Abhijit Banerjee on how financial incentives are often ineffective at influencing behav… https://t.co/LlzzobcFw4
1189573959509000194,2019-10-30 16:05:07,"Researchers have for the first time used a massive cluster of galaxies as a huge magnifying lens to detect a small,… https://t.co/beQji4MtfK"
1189558852011905024,2019-10-30 15:05:05,"These M-Block robots from @MIT_CSAIL can jump, spin, flip, and even identify each other. Disaster relief is one pos… https://t.co/aC3wDOTo1q"
1189528492792143872,2019-10-30 13:04:27,"RT @mitogcr: During Kate Koch's description of her research, a YWCA Gold program student was heard saying ""this is so cool... and making me…"
1189273290155724800,2019-10-29 20:10:22,"RT @mitidss: Developed by IDSS/LIDS professor Jonathan How and colleagues, the 'FASTER' model continuously logs collision-free “back-up” pa…"
1189256283226083328,2019-10-29 19:02:47,RT @SolveMIT: Calling all innovators! @MIT social impact initiative @SolveMIT is partnering with @the_IDB @el_BID on the #RethinkPlastics C…
1189242504455041026,2019-10-29 18:08:02,"RT @edXOnline: One year ago, we launched Master’s degrees on edX — because we believe access to high-quality, rigorous education extends to…"
1189226662476550144,2019-10-29 17:05:05,"MIT engineers develop a new way to remove carbon dioxide from air 
 https://t.co/tImkY6WcBD https://t.co/J1T9etDw9p"
1189209023314354176,2019-10-29 15:55:00,"On this #NationalCatDay, we give you MiniCheetah: https://t.co/UbGXDGLiUc"
1189196467002580997,2019-10-29 15:05:06,MIT chemists have devised a way to synthesize polymers that can break down more readily in the body and in the envi… https://t.co/jRdAW4czLL
1189171034928439302,2019-10-29 13:24:03,"RT @MIT_SHASS: Warmest congratulations to our most recently tenured faculty members: Nikhil Agarwal (@MITEcon), Sana Aiyar (History), Steph…"
1188906626155040769,2019-10-28 19:53:23,"RT @SHASS4Students: A Techless Path To MIT: How I, an aspiring philosopher, wound up choosing the world’s most famous Tech school https://t…"
1188891696261525507,2019-10-28 18:54:03,"RT @mit_jwel: Combining music, physics, and engineering with @MITEdgerton as we learn to build amplifiers and monochords! #MITJWELWeek #k12…"
1188876683291422722,2019-10-28 17:54:24,"RT @WhiteheadInst: This microscopy image captured by Weinberg lab postdoc Anushka Dongre, titled “Diversity of Cells in a Tumor,” shows the…"
1188864274082533376,2019-10-28 17:05:05,J-PAL North America announces first partners through @workofthefuture Innovation Competition https://t.co/rSjS7WCMe6 https://t.co/Ad3EMYIp9B
1188849174688743430,2019-10-28 16:05:05,“We used to increase our prosperity by taking more from the Earth year after year. Now we know that we can grow and… https://t.co/Yi6b29Db6e
1188834079812259842,2019-10-28 15:05:06,"To improve the safety of autonomous vehicles, computer scientists have developed a system that can sense tiny chang… https://t.co/S0CxuftFef"
1188818968729079816,2019-10-28 14:05:03,MIT researchers have developed a model that recovers valuable data lost from images and video that have been “colla… https://t.co/ypi3Xam2mP
1188471684111749120,2019-10-27 15:05:04,"MIT students inspire young learners with STEAM camps in Hong Kong, Suzhou, and Athens. https://t.co/NPysNAXxyi https://t.co/0XTBiPX5ND"
1188109291728846848,2019-10-26 15:05:03,Using machine learning to hunt down cybercriminals: Model from the Computer Science and Artificial Intelligence Lab… https://t.co/MW0emep5XH
1187816084981743616,2019-10-25 19:39:57,RT @SHASS4Students: A message from #chalkoftheday! 😊 https://t.co/XxR9lB9OV2
1187807585149149184,2019-10-25 19:06:11,"RT @broadinstitute: New #CRISPR genome editing system, a potential blood test for #tuberculosis, maps of tumor cells, and more in this week…"
1187798125026562048,2019-10-25 18:28:35,RT @MITAthletics: Did You Know? Our No. 7 and No. 9 ranked @MITSwimDive men's and women's teams have a coaching staff that is 80 percent fe…
1187762014820716545,2019-10-25 16:05:06,"Revamped version of @MITX MOOC includes new modules on nuclear security, nuclear proliferation, and quantum enginee… https://t.co/uhVVAydS0e"
1187746921433194499,2019-10-25 15:05:07,New simulations suggest a mechanism that may have kickstarted the Big Bang. “We can trace a continuous set of proce… https://t.co/maVZlBRNTV
1187731826275749888,2019-10-25 14:05:09,Robots help patients manage chronic illness at home https://t.co/lgFKAQfDjv https://t.co/nvdDGd1MKw
